income,age,sex,occupation
<=50K.,47,Male,Handlers-cleaners
<=50K.,27,Male,Exec-managerial
<=50K.,36,Female,Adm-clerical
<=50K.,31,Male,Exec-managerial
<=50K.,56,Male,Transport-moving
<=50K.,18,Female,Sales
<=50K.,54,Male,Sales
<=50K.,27,Female,Adm-clerical
>50K.,65,Male,Sales
<=50K.,65,Male,Handlers-cleaners
<=50K.,21,Female,Other-service
<=50K.,22,Male,Exec-managerial
<=50K.,32,Male,Machine-op-inspct
>50K.,42,Male,Craft-repair
<=50K.,32,Male,Craft-repair
<=50K.,21,Male,Other-service
>50K.,49,Male,Sales
<=50K.,30,Male,Transport-moving
<=50K.,20,Female,Other-service
<=50K.,55,Female,Prof-specialty
<=50K.,46,Male,Transport-moving
<=50K.,31,Female,Adm-clerical
>50K.,31,Male,Exec-managerial
<=50K.,58,Male,Farming-fishing
<=50K.,34,Female,Machine-op-inspct
>50K.,65,Male,Adm-clerical
<=50K.,48,Female,Adm-clerical
>50K.,28,Female,
>50K.,44,Male,Transport-moving
<=50K.,26,Male,Handlers-cleaners
<=50K.,45,Male,Craft-repair
<=50K.,19,Female,Sales
<=50K.,45,Male,Prof-specialty
<=50K.,57,Male,
>50K.,36,Male,Prof-specialty
<=50K.,45,Male,Farming-fishing
<=50K.,43,Female,Tech-support
<=50K.,62,Female,Machine-op-inspct
<=50K.,31,Female,Exec-managerial
<=50K.,46,Male,Prof-specialty
>50K.,51,Male,Machine-op-inspct
<=50K.,38,Female,
<=50K.,38,Female,Other-service
>50K.,51,Female,Sales
<=50K.,20,Female,
<=50K.,22,Female,Sales
<=50K.,46,Male,Exec-managerial
<=50K.,67,Male,Farming-fishing
>50K.,55,Male,Machine-op-inspct
>50K.,24,Male,Prof-specialty
<=50K.,41,Male,Other-service
<=50K.,33,Male,Other-service
<=50K.,35,Female,Exec-managerial
>50K.,56,Male,Exec-managerial
<=50K.,27,Male,Craft-repair
<=50K.,32,Male,Other-service
<=50K.,29,Female,
<=50K.,21,Female,Prof-specialty
>50K.,31,Male,Protective-serv
<=50K.,42,Female,Exec-managerial
<=50K.,19,Female,Adm-clerical
>50K.,63,Male,Prof-specialty
<=50K.,34,Male,Adm-clerical
<=50K.,38,Male,Sales
<=50K.,19,Female,Other-service
<=50K.,34,Male,Craft-repair
<=50K.,21,Male,Other-service
<=50K.,27,Male,Sales
<=50K.,63,Male,Farming-fishing
<=50K.,25,Male,Prof-specialty
<=50K.,51,Male,Transport-moving
<=50K.,50,Male,Sales
<=50K.,63,Female,Adm-clerical
<=50K.,53,Female,Sales
<=50K.,18,Male,Farming-fishing
>50K.,41,Male,Craft-repair
<=50K.,32,Male,Handlers-cleaners
<=50K.,19,Female,Other-service
<=50K.,41,Male,Sales
<=50K.,29,Male,Adm-clerical
<=50K.,66,Male,Exec-managerial
>50K.,57,Male,Prof-specialty
>50K.,49,Male,Other-service
<=50K.,36,Male,Craft-repair
<=50K.,33,Female,Other-service
<=50K.,46,Male,Other-service
<=50K.,27,Female,Adm-clerical
<=50K.,24,Male,Adm-clerical
<=50K.,17,Female,Sales
<=50K.,32,Male,Craft-repair
<=50K.,40,Female,Other-service
<=50K.,35,Male,Prof-specialty
<=50K.,22,Female,Adm-clerical
<=50K.,41,Female,Handlers-cleaners
<=50K.,75,Female,
<=50K.,22,Female,Sales
>50K.,45,Male,Exec-managerial
>50K.,46,Male,Sales
<=50K.,50,Male,Transport-moving
<=50K.,31,Male,Craft-repair
>50K.,47,Male,Prof-specialty
<=50K.,36,Male,Craft-repair
>50K.,42,Male,Craft-repair
<=50K.,23,Male,Other-service
<=50K.,28,Male,Adm-clerical
>50K.,44,Male,Sales
>50K.,47,Female,Adm-clerical
>50K.,61,Male,Sales
<=50K.,50,Male,Craft-repair
>50K.,54,Male,Exec-managerial
<=50K.,18,Male,Machine-op-inspct
<=50K.,46,Male,Craft-repair
<=50K.,44,Male,Other-service
>50K.,50,Male,Exec-managerial
<=50K.,32,Male,Exec-managerial
<=50K.,48,Male,Prof-specialty
>50K.,40,Male,Craft-repair
<=50K.,34,Male,Farming-fishing
<=50K.,31,Female,Prof-specialty
>50K.,43,Male,Prof-specialty
<=50K.,33,Male,Prof-specialty
<=50K.,62,Female,Machine-op-inspct
<=50K.,44,Male,Craft-repair
<=50K.,55,Male,Tech-support
<=50K.,42,Male,Craft-repair
>50K.,42,Female,Adm-clerical
<=50K.,23,Male,Craft-repair
<=50K.,63,Female,Exec-managerial
<=50K.,23,Male,Craft-repair
<=50K.,32,Male,Other-service
<=50K.,30,Female,Priv-house-serv
<=50K.,50,Male,Adm-clerical
<=50K.,19,Female,Adm-clerical
<=50K.,40,Male,Craft-repair
<=50K.,45,Female,Prof-specialty
>50K.,51,Male,Sales
>50K.,29,Male,Protective-serv
<=50K.,18,Female,
>50K.,64,Male,Sales
>50K.,58,Male,Transport-moving
>50K.,43,Male,Prof-specialty
<=50K.,27,Male,Tech-support
>50K.,40,Male,Machine-op-inspct
<=50K.,25,Male,Other-service
<=50K.,27,Male,Adm-clerical
<=50K.,54,Male,Exec-managerial
<=50K.,25,Male,Farming-fishing
<=50K.,39,Male,Machine-op-inspct
>50K.,51,Male,Farming-fishing
<=50K.,29,Male,Prof-specialty
<=50K.,49,Male,Exec-managerial
<=50K.,29,Male,
<=50K.,39,Male,Exec-managerial
<=50K.,51,Male,Prof-specialty
<=50K.,50,Male,Machine-op-inspct
>50K.,39,Male,Adm-clerical
<=50K.,23,Male,
<=50K.,24,Male,Other-service
>50K.,43,Female,Prof-specialty
>50K.,60,Male,Prof-specialty
<=50K.,20,Female,Other-service
>50K.,60,Male,Exec-managerial
<=50K.,35,Female,Prof-specialty
>50K.,41,Male,Craft-repair
<=50K.,31,Female,Adm-clerical
<=50K.,59,Male,Exec-managerial
<=50K.,45,Female,Machine-op-inspct
>50K.,43,Female,Prof-specialty
<=50K.,20,Male,
<=50K.,25,Male,Exec-managerial
<=50K.,33,Female,Sales
<=50K.,68,Male,
>50K.,37,Male,Exec-managerial
>50K.,31,Male,Sales
<=50K.,31,Male,Craft-repair
<=50K.,31,Male,Machine-op-inspct
<=50K.,51,Male,Other-service
<=50K.,20,Male,
>50K.,50,Male,Prof-specialty
<=50K.,19,Female,
<=50K.,30,Female,Adm-clerical
<=50K.,32,Male,Craft-repair
<=50K.,61,Male,Prof-specialty
<=50K.,43,Female,Sales
<=50K.,21,Female,Other-service
>50K.,32,Male,Exec-managerial
<=50K.,41,Male,Sales
<=50K.,27,Male,Other-service
<=50K.,23,Female,Prof-specialty
>50K.,52,Male,Farming-fishing
>50K.,38,Male,Exec-managerial
<=50K.,18,Female,
<=50K.,25,Female,Prof-specialty
>50K.,38,Male,Exec-managerial
<=50K.,39,Male,Adm-clerical
<=50K.,64,Female,Exec-managerial
>50K.,31,Female,Prof-specialty
>50K.,56,Male,Adm-clerical
<=50K.,40,Male,Prof-specialty
<=50K.,39,Male,Craft-repair
<=50K.,50,Female,Sales
<=50K.,23,Male,Craft-repair
>50K.,41,Male,Prof-specialty
>50K.,37,Male,Handlers-cleaners
>50K.,52,Male,Craft-repair
<=50K.,29,Male,Craft-repair
<=50K.,62,Male,Other-service
<=50K.,41,Female,Handlers-cleaners
>50K.,47,Male,Craft-repair
<=50K.,25,Male,Machine-op-inspct
<=50K.,22,Male,Sales
<=50K.,42,Female,Tech-support
<=50K.,27,Male,Prof-specialty
<=50K.,33,Male,Machine-op-inspct
>50K.,37,Male,Sales
<=50K.,29,Female,Other-service
<=50K.,49,Male,Craft-repair
<=50K.,67,Male,
<=50K.,44,Male,Exec-managerial
>50K.,47,Male,Craft-repair
<=50K.,49,Female,Other-service
<=50K.,37,Male,Craft-repair
>50K.,41,Female,Sales
<=50K.,19,Male,Other-service
<=50K.,22,Male,Other-service
>50K.,45,Male,Machine-op-inspct
<=50K.,24,Female,Sales
<=50K.,67,Male,Protective-serv
<=50K.,28,Male,Machine-op-inspct
<=50K.,22,Male,
>50K.,57,Male,Craft-repair
<=50K.,68,Female,Machine-op-inspct
<=50K.,23,Female,
<=50K.,49,Male,Handlers-cleaners
<=50K.,42,Male,Sales
>50K.,61,Male,Exec-managerial
<=50K.,47,Male,Transport-moving
<=50K.,22,Male,Craft-repair
>50K.,58,Male,Prof-specialty
>50K.,50,Male,Exec-managerial
<=50K.,34,Male,Craft-repair
<=50K.,59,Female,
<=50K.,42,Male,Sales
<=50K.,20,Male,Farming-fishing
<=50K.,27,Male,Sales
>50K.,50,Male,Sales
>50K.,63,Male,Exec-managerial
<=50K.,32,Female,Protective-serv
<=50K.,37,Male,Protective-serv
<=50K.,63,Male,Craft-repair
<=50K.,22,Female,Adm-clerical
<=50K.,24,Female,Sales
<=50K.,40,Male,Prof-specialty
<=50K.,36,Male,Craft-repair
<=50K.,30,Male,Prof-specialty
<=50K.,38,Female,
<=50K.,34,Male,Machine-op-inspct
<=50K.,21,Male,Other-service
<=50K.,56,Male,Adm-clerical
>50K.,38,Male,Prof-specialty
<=50K.,32,Male,Adm-clerical
<=50K.,45,Female,Other-service
<=50K.,64,Male,Adm-clerical
>50K.,30,Male,Exec-managerial
>50K.,32,Male,Sales
<=50K.,26,Male,Machine-op-inspct
>50K.,46,Male,Craft-repair
<=50K.,55,Male,Adm-clerical
>50K.,51,Male,Craft-repair
<=50K.,62,Male,Craft-repair
>50K.,34,Female,Prof-specialty
<=50K.,54,Female,Exec-managerial
<=50K.,35,Male,Sales
<=50K.,28,Male,Exec-managerial
<=50K.,17,Female,Other-service
<=50K.,22,Female,Other-service
<=50K.,67,Male,Craft-repair
<=50K.,43,Male,Sales
>50K.,57,Male,Protective-serv
<=50K.,38,Female,Priv-house-serv
<=50K.,19,Female,Sales
<=50K.,34,Female,Tech-support
<=50K.,50,Female,
<=50K.,33,Female,Machine-op-inspct
<=50K.,18,Male,Other-service
<=50K.,40,Female,Prof-specialty
<=50K.,32,Male,Tech-support
<=50K.,25,Female,Adm-clerical
<=50K.,29,Male,Adm-clerical
>50K.,33,Male,Exec-managerial
<=50K.,34,Male,Tech-support
<=50K.,21,Male,
<=50K.,23,Male,Handlers-cleaners
<=50K.,21,Male,Machine-op-inspct
<=50K.,42,Male,Craft-repair
<=50K.,32,Male,Tech-support
<=50K.,31,Male,Craft-repair
<=50K.,63,Female,Other-service
>50K.,36,Male,Prof-specialty
<=50K.,34,Male,Other-service
<=50K.,60,Female,Other-service
<=50K.,23,Male,Prof-specialty
>50K.,47,Male,Exec-managerial
<=50K.,20,Female,Exec-managerial
>50K.,50,Male,Exec-managerial
<=50K.,29,Male,Sales
<=50K.,37,Male,Craft-repair
<=50K.,20,Female,Adm-clerical
>50K.,50,Male,Exec-managerial
<=50K.,31,Male,Craft-repair
<=50K.,27,Female,
>50K.,35,Male,Sales
>50K.,38,Female,Sales
<=50K.,24,Female,Adm-clerical
<=50K.,29,Female,Adm-clerical
<=50K.,27,Female,Tech-support
<=50K.,21,Male,Protective-serv
<=50K.,64,Male,Transport-moving
<=50K.,33,Female,Transport-moving
<=50K.,35,Male,Craft-repair
<=50K.,51,Male,Transport-moving
<=50K.,23,Male,Exec-managerial
<=50K.,75,Male,
<=50K.,26,Male,Farming-fishing
>50K.,64,Male,Prof-specialty
<=50K.,32,Male,Farming-fishing
<=50K.,17,Female,Sales
<=50K.,34,Male,Protective-serv
>50K.,37,Male,Craft-repair
<=50K.,72,Male,
<=50K.,47,Female,Prof-specialty
<=50K.,45,Female,Other-service
<=50K.,23,Male,Other-service
>50K.,36,Male,Exec-managerial
>50K.,62,Male,Prof-specialty
>50K.,34,Male,Exec-managerial
<=50K.,36,Female,Machine-op-inspct
>50K.,35,Male,Sales
<=50K.,36,Female,Exec-managerial
<=50K.,29,Female,Tech-support
>50K.,54,Male,Exec-managerial
<=50K.,38,Male,Machine-op-inspct
<=50K.,27,Male,Adm-clerical
<=50K.,26,Male,Sales
<=50K.,44,Male,Transport-moving
<=50K.,26,Female,Adm-clerical
<=50K.,42,Male,Machine-op-inspct
>50K.,37,Male,Prof-specialty
<=50K.,26,Female,Adm-clerical
<=50K.,36,Female,Craft-repair
<=50K.,19,Male,
<=50K.,44,Male,Exec-managerial
<=50K.,23,Male,Protective-serv
<=50K.,27,Male,Other-service
<=50K.,53,Male,Craft-repair
<=50K.,28,Male,Farming-fishing
<=50K.,22,Female,Other-service
<=50K.,29,Male,Craft-repair
>50K.,41,Male,Exec-managerial
<=50K.,34,Female,Sales
<=50K.,42,Male,Exec-managerial
<=50K.,30,Male,Machine-op-inspct
<=50K.,41,Male,Sales
<=50K.,37,Female,Adm-clerical
<=50K.,46,Male,Machine-op-inspct
<=50K.,46,Female,Other-service
>50K.,30,Male,Prof-specialty
<=50K.,27,Male,Prof-specialty
<=50K.,25,Female,Handlers-cleaners
<=50K.,21,Female,Prof-specialty
<=50K.,23,Male,Sales
<=50K.,18,Female,Exec-managerial
<=50K.,46,Male,Handlers-cleaners
<=50K.,27,Male,Adm-clerical
<=50K.,25,Male,Prof-specialty
>50K.,61,Female,Exec-managerial
>50K.,50,Male,Exec-managerial
<=50K.,66,Female,Adm-clerical
<=50K.,26,Female,Adm-clerical
>50K.,50,Male,Prof-specialty
<=50K.,41,Female,Tech-support
<=50K.,43,Male,Craft-repair
>50K.,38,Male,Prof-specialty
<=50K.,20,Male,Adm-clerical
>50K.,58,Male,Exec-managerial
>50K.,41,Male,Prof-specialty
<=50K.,43,Female,Prof-specialty
<=50K.,39,Male,Exec-managerial
<=50K.,22,Male,Protective-serv
<=50K.,52,Female,Other-service
<=50K.,35,Male,
<=50K.,46,Male,Other-service
<=50K.,20,Male,Sales
>50K.,55,Male,Machine-op-inspct
<=50K.,48,Female,Adm-clerical
<=50K.,22,Female,
<=50K.,30,Female,Adm-clerical
<=50K.,40,Female,Exec-managerial
<=50K.,44,Male,Prof-specialty
<=50K.,55,Male,Transport-moving
<=50K.,53,Female,Prof-specialty
<=50K.,57,Male,
<=50K.,57,Male,Craft-repair
<=50K.,47,Male,Adm-clerical
<=50K.,46,Female,
>50K.,64,Male,Prof-specialty
<=50K.,18,Female,Other-service
<=50K.,28,Female,
<=50K.,25,Male,Craft-repair
<=50K.,37,Male,Transport-moving
<=50K.,33,Male,Protective-serv
<=50K.,66,Male,Other-service
>50K.,65,Male,
>50K.,37,Male,Tech-support
<=50K.,19,Female,Adm-clerical
<=50K.,37,Male,
<=50K.,41,Male,Other-service
<=50K.,41,Female,Adm-clerical
<=50K.,76,Female,Adm-clerical
<=50K.,52,Female,Sales
<=50K.,23,Female,Prof-specialty
<=50K.,43,Female,Adm-clerical
<=50K.,32,Male,Prof-specialty
<=50K.,33,Female,Other-service
<=50K.,33,Male,Prof-specialty
<=50K.,59,Male,Craft-repair
<=50K.,21,Male,Handlers-cleaners
<=50K.,40,Male,Machine-op-inspct
<=50K.,22,Male,Farming-fishing
<=50K.,45,Male,Craft-repair
>50K.,28,Male,Prof-specialty
<=50K.,38,Female,Tech-support
<=50K.,56,Male,Craft-repair
<=50K.,42,Female,
<=50K.,19,Male,Craft-repair
>50K.,48,Female,Exec-managerial
<=50K.,31,Female,Other-service
<=50K.,42,Male,Craft-repair
<=50K.,37,Male,Adm-clerical
<=50K.,23,Female,
<=50K.,60,Female,Other-service
<=50K.,63,Male,Sales
<=50K.,24,Female,Other-service
>50K.,42,Male,Craft-repair
>50K.,71,Male,
<=50K.,32,Female,Prof-specialty
<=50K.,57,Male,Exec-managerial
<=50K.,56,Female,Sales
<=50K.,65,Male,
>50K.,42,Male,Craft-repair
<=50K.,24,Male,Sales
>50K.,31,Male,Craft-repair
>50K.,58,Male,Transport-moving
>50K.,44,Male,Prof-specialty
<=50K.,33,Male,Machine-op-inspct
<=50K.,24,Female,
<=50K.,34,Male,Exec-managerial
<=50K.,72,Male,Transport-moving
<=50K.,61,Female,Machine-op-inspct
>50K.,33,Male,Sales
<=50K.,58,Female,Prof-specialty
>50K.,57,Male,Sales
<=50K.,25,Male,Machine-op-inspct
<=50K.,72,Male,Sales
<=50K.,23,Female,Adm-clerical
<=50K.,40,Male,Handlers-cleaners
>50K.,38,Male,Craft-repair
<=50K.,49,Female,Sales
<=50K.,25,Male,Craft-repair
<=50K.,33,Female,Exec-managerial
<=50K.,28,Female,Adm-clerical
<=50K.,18,Male,
<=50K.,71,Male,Sales
<=50K.,63,Female,Other-service
>50K.,49,Male,Protective-serv
>50K.,65,Female,Adm-clerical
<=50K.,22,Female,Tech-support
<=50K.,45,Female,Farming-fishing
<=50K.,32,Female,
<=50K.,29,Male,Prof-specialty
<=50K.,44,Male,Machine-op-inspct
<=50K.,64,Female,Adm-clerical
<=50K.,22,Male,Handlers-cleaners
<=50K.,64,Male,Sales
<=50K.,39,Male,Sales
<=50K.,35,Male,Craft-repair
<=50K.,22,Male,Transport-moving
>50K.,43,Male,Sales
<=50K.,26,Male,Farming-fishing
>50K.,47,Male,Handlers-cleaners
>50K.,37,Female,Prof-specialty
<=50K.,25,Male,Exec-managerial
>50K.,41,Male,Craft-repair
<=50K.,39,Female,Prof-specialty
>50K.,45,Male,Prof-specialty
<=50K.,18,Male,
<=50K.,37,Male,Craft-repair
<=50K.,30,Male,Handlers-cleaners
<=50K.,34,Male,Farming-fishing
<=50K.,22,Male,Handlers-cleaners
<=50K.,18,Male,Handlers-cleaners
<=50K.,22,Female,Sales
<=50K.,55,Female,Other-service
>50K.,56,Female,Adm-clerical
<=50K.,19,Male,
>50K.,74,Female,Adm-clerical
<=50K.,18,Female,Other-service
<=50K.,39,Male,Machine-op-inspct
<=50K.,33,Male,Machine-op-inspct
<=50K.,28,Female,Adm-clerical
<=50K.,38,Female,Other-service
<=50K.,53,Female,Adm-clerical
>50K.,44,Male,Exec-managerial
<=50K.,32,Male,Transport-moving
>50K.,58,Male,Prof-specialty
<=50K.,28,Male,Exec-managerial
>50K.,33,Male,Prof-specialty
>50K.,33,Male,Craft-repair
<=50K.,51,Female,Other-service
<=50K.,51,Female,Adm-clerical
<=50K.,39,Male,Craft-repair
<=50K.,32,Male,Machine-op-inspct
<=50K.,45,Female,Adm-clerical
<=50K.,19,Male,Adm-clerical
>50K.,52,Female,
<=50K.,21,Male,Other-service
<=50K.,76,Male,Prof-specialty
<=50K.,46,Male,Other-service
<=50K.,27,Female,Adm-clerical
<=50K.,51,Male,Craft-repair
<=50K.,19,Female,Adm-clerical
<=50K.,30,Female,Prof-specialty
>50K.,46,Female,Adm-clerical
<=50K.,68,Male,Craft-repair
>50K.,36,Male,Prof-specialty
<=50K.,71,Female,Priv-house-serv
<=50K.,32,Male,Farming-fishing
<=50K.,43,Female,Adm-clerical
<=50K.,33,Male,Craft-repair
<=50K.,24,Male,Protective-serv
<=50K.,38,Female,Other-service
<=50K.,76,Female,Sales
<=50K.,35,Female,Other-service
<=50K.,23,Male,Sales
<=50K.,46,Male,Handlers-cleaners
>50K.,44,Male,Exec-managerial
<=50K.,17,Male,
<=50K.,30,Female,Other-service
<=50K.,51,Female,Other-service
<=50K.,18,Male,Farming-fishing
<=50K.,23,Male,Craft-repair
>50K.,53,Male,Exec-managerial
<=50K.,25,Female,Adm-clerical
>50K.,44,Male,Exec-managerial
>50K.,49,Male,Sales
<=50K.,28,Male,Other-service
>50K.,58,Male,Sales
<=50K.,36,Female,Adm-clerical
>50K.,32,Male,Craft-repair
>50K.,26,Female,Prof-specialty
<=50K.,25,Male,Farming-fishing
<=50K.,19,Female,Other-service
>50K.,39,Female,Other-service
<=50K.,44,Female,Adm-clerical
<=50K.,32,Male,Machine-op-inspct
<=50K.,57,Female,Sales
<=50K.,64,Female,Other-service
>50K.,46,Female,Prof-specialty
<=50K.,37,Female,Adm-clerical
<=50K.,22,Female,Sales
<=50K.,30,Male,Craft-repair
<=50K.,33,Female,Prof-specialty
<=50K.,32,Male,Sales
<=50K.,23,Female,Handlers-cleaners
<=50K.,40,Female,Adm-clerical
<=50K.,21,Male,Other-service
<=50K.,48,Male,Machine-op-inspct
<=50K.,41,Male,Machine-op-inspct
<=50K.,37,Male,Farming-fishing
<=50K.,30,Female,Prof-specialty
>50K.,49,Female,Prof-specialty
<=50K.,38,Female,Exec-managerial
<=50K.,61,Female,Machine-op-inspct
<=50K.,44,Male,Machine-op-inspct
>50K.,62,Male,Sales
<=50K.,47,Female,Machine-op-inspct
<=50K.,35,Male,Craft-repair
<=50K.,44,Male,Farming-fishing
<=50K.,30,Female,Exec-managerial
<=50K.,28,Male,Craft-repair
<=50K.,57,Female,Other-service
<=50K.,26,Male,Exec-managerial
>50K.,38,Male,Handlers-cleaners
<=50K.,44,Male,Machine-op-inspct
<=50K.,35,Male,Sales
<=50K.,40,Male,Prof-specialty
<=50K.,50,Male,Prof-specialty
>50K.,37,Male,Craft-repair
<=50K.,26,Female,Tech-support
>50K.,64,Male,Tech-support
<=50K.,30,Male,Handlers-cleaners
<=50K.,29,Male,Craft-repair
>50K.,28,Male,Machine-op-inspct
<=50K.,28,Male,Prof-specialty
<=50K.,33,Male,Exec-managerial
<=50K.,24,Female,Handlers-cleaners
<=50K.,26,Male,Transport-moving
<=50K.,77,Female,Prof-specialty
<=50K.,25,Male,Exec-managerial
<=50K.,53,Male,Handlers-cleaners
<=50K.,38,Female,Adm-clerical
>50K.,30,Male,Prof-specialty
<=50K.,39,Male,Craft-repair
>50K.,51,Male,Sales
<=50K.,25,Female,
>50K.,49,Male,Sales
<=50K.,51,Female,Prof-specialty
<=50K.,47,Female,Other-service
<=50K.,36,Female,Farming-fishing
<=50K.,62,Female,Priv-house-serv
<=50K.,40,Female,Prof-specialty
<=50K.,30,Female,Adm-clerical
<=50K.,39,Male,Exec-managerial
<=50K.,47,Male,Prof-specialty
<=50K.,28,Male,Protective-serv
<=50K.,23,Female,Sales
<=50K.,57,Female,Exec-managerial
<=50K.,33,Male,Machine-op-inspct
<=50K.,58,Male,Transport-moving
<=50K.,84,Female,
<=50K.,46,Male,Craft-repair
<=50K.,23,Male,Exec-managerial
<=50K.,32,Male,Sales
<=50K.,43,Male,Machine-op-inspct
<=50K.,34,Female,Exec-managerial
<=50K.,23,Male,Sales
>50K.,38,Female,Exec-managerial
>50K.,59,Male,Machine-op-inspct
<=50K.,22,Male,Craft-repair
>50K.,50,Male,Prof-specialty
>50K.,44,Male,Adm-clerical
<=50K.,60,Male,
<=50K.,56,Female,Adm-clerical
<=50K.,36,Male,Machine-op-inspct
<=50K.,20,Male,Handlers-cleaners
<=50K.,38,Male,Sales
<=50K.,29,Male,Sales
<=50K.,32,Male,Prof-specialty
<=50K.,36,Female,Exec-managerial
<=50K.,19,Female,Adm-clerical
<=50K.,37,Female,Other-service
<=50K.,22,Female,Exec-managerial
>50K.,42,Male,Sales
<=50K.,22,Male,Adm-clerical
>50K.,35,Male,Prof-specialty
<=50K.,21,Female,Other-service
>50K.,43,Male,Prof-specialty
<=50K.,22,Male,
<=50K.,18,Male,Other-service
<=50K.,28,Male,Other-service
<=50K.,20,Male,
<=50K.,32,Male,Prof-specialty
<=50K.,49,Female,Other-service
<=50K.,38,Female,Adm-clerical
<=50K.,21,Male,Machine-op-inspct
<=50K.,22,Male,Sales
>50K.,34,Female,Prof-specialty
<=50K.,32,Male,Prof-specialty
<=50K.,33,Male,Tech-support
<=50K.,41,Male,Sales
<=50K.,38,Male,Machine-op-inspct
>50K.,58,Female,Tech-support
<=50K.,44,Male,Machine-op-inspct
>50K.,61,Male,Machine-op-inspct
<=50K.,35,Female,Tech-support
<=50K.,36,Male,Sales
<=50K.,44,Female,Adm-clerical
<=50K.,35,Male,Craft-repair
<=50K.,43,Female,Prof-specialty
>50K.,51,Male,Exec-managerial
<=50K.,23,Male,Farming-fishing
<=50K.,59,Male,Other-service
<=50K.,18,Female,Other-service
<=50K.,23,Female,Machine-op-inspct
<=50K.,24,Female,Tech-support
<=50K.,57,Male,Craft-repair
<=50K.,28,Male,Exec-managerial
>50K.,59,Male,Exec-managerial
<=50K.,39,Male,Adm-clerical
<=50K.,26,Male,Machine-op-inspct
<=50K.,17,Female,Sales
>50K.,45,Male,Prof-specialty
<=50K.,64,Female,Prof-specialty
<=50K.,72,Male,
<=50K.,55,Female,Prof-specialty
<=50K.,47,Male,Craft-repair
<=50K.,43,Male,Handlers-cleaners
<=50K.,46,Female,Other-service
>50K.,54,Male,Exec-managerial
<=50K.,26,Male,Prof-specialty
<=50K.,28,Female,Prof-specialty
<=50K.,57,Female,Adm-clerical
<=50K.,35,Male,Machine-op-inspct
<=50K.,61,Male,Craft-repair
<=50K.,48,Female,Exec-managerial
>50K.,30,Male,Sales
<=50K.,70,Male,Farming-fishing
<=50K.,30,Female,Farming-fishing
<=50K.,34,Female,Exec-managerial
<=50K.,26,Female,Exec-managerial
<=50K.,41,Male,Craft-repair
<=50K.,19,Male,Handlers-cleaners
<=50K.,59,Male,Machine-op-inspct
>50K.,48,Female,Other-service
>50K.,30,Male,Craft-repair
<=50K.,52,Male,Craft-repair
<=50K.,43,Female,Sales
>50K.,51,Male,Prof-specialty
<=50K.,25,Female,Adm-clerical
<=50K.,31,Male,Farming-fishing
<=50K.,19,Female,Craft-repair
<=50K.,29,Male,Adm-clerical
<=50K.,40,Male,Craft-repair
<=50K.,40,Male,Adm-clerical
<=50K.,45,Male,Craft-repair
<=50K.,58,Male,Adm-clerical
<=50K.,28,Female,Prof-specialty
>50K.,43,Female,Prof-specialty
<=50K.,40,Female,Exec-managerial
<=50K.,55,Female,Tech-support
<=50K.,18,Female,Sales
>50K.,36,Male,Craft-repair
<=50K.,21,Female,Sales
>50K.,45,Male,Exec-managerial
<=50K.,53,Male,Farming-fishing
<=50K.,33,Male,Adm-clerical
<=50K.,35,Female,Other-service
<=50K.,35,Female,Sales
<=50K.,41,Female,Adm-clerical
>50K.,44,Male,Sales
<=50K.,61,Male,Sales
<=50K.,18,Female,Other-service
<=50K.,42,Female,Exec-managerial
<=50K.,28,Female,Exec-managerial
>50K.,53,Male,Handlers-cleaners
<=50K.,51,Female,Adm-clerical
<=50K.,32,Female,Prof-specialty
<=50K.,35,Male,Handlers-cleaners
<=50K.,44,Female,Machine-op-inspct
<=50K.,25,Male,
<=50K.,38,Female,Prof-specialty
>50K.,28,Male,Protective-serv
<=50K.,36,Female,Machine-op-inspct
<=50K.,40,Female,Adm-clerical
<=50K.,37,Female,Sales
<=50K.,18,Female,Other-service
<=50K.,51,Female,Sales
>50K.,42,Male,Sales
<=50K.,41,Female,Adm-clerical
<=50K.,45,Male,
>50K.,32,Male,Adm-clerical
<=50K.,24,Male,Machine-op-inspct
<=50K.,63,Female,Machine-op-inspct
>50K.,67,Male,Sales
<=50K.,36,Female,Prof-specialty
>50K.,52,Male,Exec-managerial
>50K.,32,Male,Machine-op-inspct
<=50K.,38,Male,Adm-clerical
<=50K.,33,Male,Prof-specialty
<=50K.,50,Female,Sales
<=50K.,55,Female,Adm-clerical
<=50K.,47,Female,
<=50K.,30,Female,Craft-repair
<=50K.,40,Male,Craft-repair
>50K.,36,Male,Machine-op-inspct
<=50K.,50,Male,Other-service
>50K.,45,Male,Craft-repair
<=50K.,22,Female,Priv-house-serv
>50K.,34,Male,Sales
<=50K.,37,Male,Exec-managerial
<=50K.,57,Female,Other-service
<=50K.,29,Male,Craft-repair
<=50K.,31,Male,Transport-moving
<=50K.,32,Male,Other-service
>50K.,45,Male,
<=50K.,31,Male,Craft-repair
<=50K.,29,Female,Transport-moving
<=50K.,30,Male,Prof-specialty
<=50K.,43,Male,Exec-managerial
>50K.,50,Male,Prof-specialty
<=50K.,37,Female,Prof-specialty
<=50K.,59,Female,Prof-specialty
<=50K.,18,Female,Adm-clerical
<=50K.,25,Male,Other-service
<=50K.,36,Male,Craft-repair
<=50K.,17,Female,Sales
>50K.,55,Male,Craft-repair
<=50K.,47,Male,Other-service
